t,I,P,TMod,Eta
2024-02-08 20:40:00,0.0,0.0,8.5,
2024-02-08 20:50:00,0.0,0.0,8.5,
2024-02-08 21:00:00,0.0,0.0,8.3,
2024-02-08 21:10:00,0.0,0.0,7.9,
2024-02-08 21:20:00,0.0,0.0,7.5,
2024-02-08 21:30:00,0.0,0.0,7.7,
2024-02-08 21:40:00,0.0,0.0,8.0,
2024-02-08 21:50:00,0.0,0.0,8.3,
2024-02-08 22:00:00,0.0,0.0,8.2,
2024-02-08 22:10:00,0.0,0.0,8.1,
2024-02-08 22:20:00,0.0,0.0,8.8,
2024-02-08 22:30:00,0.0,0.0,9.0,
2024-02-08 22:40:00,0.0,0.0,9.3,
2024-02-08 22:50:01,0.0,0.0,9.4,
2024-02-08 23:00:00,0.0,0.0,9.2,
2024-02-08 23:10:00,0.0,0.0,9.2,
2024-02-08 23:20:00,0.0,0.0,9.3,
2024-02-08 23:30:00,0.0,0.0,9.7,
2024-02-08 23:40:00,0.0,0.0,9.8,
2024-02-08 23:50:00,0.0,0.0,9.6,
2024-02-09 00:00:00,0.0,0.0,9.4,
2024-02-09 00:10:00,0.0,0.0,9.3,
2024-02-09 00:20:00,0.0,0.0,9.6,
2024-02-09 00:30:00,0.0,0.0,9.3,
2024-02-09 00:40:00,0.0,0.0,9.5,
2024-02-09 00:50:00,0.0,0.0,9.5,
2024-02-09 01:00:00,0.0,0.0,9.8,
2024-02-09 01:10:00,0.0,0.0,9.6,
2024-02-09 01:20:00,0.0,0.0,9.3,
2024-02-09 01:30:00,0.0,0.0,8.9,
2024-02-09 01:40:00,0.0,0.0,8.6,
2024-02-09 01:50:00,0.0,0.0,8.7,
2024-02-09 02:00:00,0.0,0.0,8.9,
2024-02-09 02:10:00,0.0,0.0,8.6,
2024-02-09 02:20:00,0.0,0.0,7.7,
2024-02-09 02:30:00,0.0,0.0,7.3,
2024-02-09 02:40:00,0.0,0.0,6.8,
2024-02-09 02:50:00,0.0,0.0,8.1,
2024-02-09 03:00:00,0.0,0.0,8.6,
2024-02-09 03:10:00,0.0,0.0,8.7,
2024-02-09 03:20:00,0.0,0.0,8.4,
2024-02-09 03:30:00,0.0,0.0,7.6,
2024-02-09 03:40:00,0.0,0.0,6.8,
2024-02-09 03:50:00,0.0,0.0,6.0,
2024-02-09 04:00:00,0.0,0.0,5.5,
2024-02-09 04:10:00,0.0,0.0,5.0,
2024-02-09 04:20:00,0.0,0.0,4.8,
2024-02-09 04:30:00,0.0,0.0,5.7,
2024-02-09 04:40:00,0.0,0.0,6.3,
2024-02-09 04:50:00,0.0,0.0,5.5,
2024-02-09 05:00:00,0.0,0.0,4.9,
2024-02-09 05:10:00,0.0,0.0,4.3,
2024-02-09 05:20:01,0.0,0.0,4.0,
2024-02-09 05:30:00,0.0,0.0,4.0,
2024-02-09 05:40:00,0.0,0.0,3.5,
2024-02-09 05:50:00,0.0,0.0,3.5,
2024-02-09 06:00:00,0.0,0.0,3.4,
2024-02-09 06:10:00,0.0,0.0,4.4,
2024-02-09 06:20:00,0.0,0.0,6.9,
2024-02-09 06:30:00,0.0,0.0,8.2,
2024-02-09 06:40:00,0.0,0.0,8.2,
2024-02-09 06:50:00,0.0,0.0,8.5,
2024-02-09 07:00:00,0.0,0.0,9.1,
2024-02-09 07:10:00,0.0,0.0,9.7,
2024-02-09 07:20:00,0.0,0.0,9.8,
2024-02-09 07:30:00,0.0,0.0,9.7,
2024-02-09 07:40:00,0.0,0.0,9.7,
2024-02-09 07:50:00,1.8,0.0,9.7,0.0
2024-02-09 08:00:01,5.8,0.0,8.7,0.0
2024-02-09 08:10:00,11.6,16.0,7.5,1.4885072356336726
2024-02-09 08:20:00,25.6,26.0,7.2,1.0960297418630751
2024-02-09 08:30:00,38.6,37.0,8.5,1.0344354040381674
2024-02-09 08:40:00,51.4,63.0,8.8,1.3227153304974315
2024-02-09 08:50:01,,78.0,,
2024-02-09 09:00:00,,94.0,,
2024-02-09 09:10:00,,149.0,,
2024-02-09 09:20:00,165.5,165.0,15.4,1.0759074203182966
2024-02-09 09:30:00,180.8,85.0,15.6,0.5073520928978156
2024-02-09 09:40:00,159.6,90.0,16.4,0.6085532401321876
2024-02-09 09:50:00,,108.0,,
2024-02-09 10:00:00,147.1,124.0,17.0,0.9096995274198991
2024-02-09 10:10:00,159.1,150.0,16.6,1.0174428779079943
2024-02-09 10:20:00,186.1,265.0,16.6,1.5366977573676484
2024-02-09 10:30:00,206.6,233.0,17.8,1.2170672060959251
2024-02-09 10:40:01,,231.0,,
2024-02-09 10:50:00,,285.0,,
2024-02-09 11:00:00,387.9,375.0,23.1,1.0432789499559287
2024-02-09 11:10:00,,335.0,,
2024-02-09 11:20:00,488.6,251.0,26.8,0.5543821207622545
2024-02-09 11:30:00,488.6,262.0,26.8,0.5786777515526321
2024-02-09 11:40:00,,501.0,,
2024-02-09 11:50:00,638.2,474.0,21.7,0.8015128666961947
2024-02-09 12:00:00,610.1,457.0,23.4,0.8083587278254819
2024-02-09 12:10:00,,308.0,,
2024-02-09 12:20:00,,244.0,,
2024-02-09 12:30:00,367.7,269.0,24.6,0.7894917694573211
2024-02-09 12:40:00,,344.0,,
2024-02-09 12:50:00,459.7,401.0,23.9,0.941366687142918
2024-02-09 13:00:00,459.7,576.0,23.9,1.3521875605843412
2024-02-09 13:10:00,748.1,301.0,28.3,0.43420597713695785
2024-02-09 13:20:00,708.5,400.0,33.0,0.6092690167025617
2024-02-09 13:30:00,,243.0,,
2024-02-09 13:40:00,444.6,214.0,27.2,0.5194374665059924
2024-02-09 13:50:00,,262.0,,
2024-02-09 14:00:00,,268.0,,
2024-02-09 14:10:00,390.1,374.0,22.5,1.0346289078238151
2024-02-09 14:20:00,362.7,320.0,25.4,0.9521193235925338
2024-02-09 14:30:00,343.4,177.0,26.2,0.5562396360299681
2024-02-09 14:40:00,520.7,250.0,26.4,0.5181331600895009
2024-02-09 14:50:00,516.1,299.0,28.9,0.6252105328511709
2024-02-09 15:00:00,474.3,174.0,28.2,0.3958996158026308
2024-02-09 15:10:00,,241.0,,
2024-02-09 15:20:00,274.1,194.0,23.8,0.7638035121921781
2024-02-09 15:30:00,283.7,144.0,25.2,0.5477622678891625
2024-02-09 15:40:00,,117.0,,
2024-02-09 15:50:00,,106.0,,
2024-02-09 16:00:00,157.1,94.0,20.2,0.6457146283159438
2024-02-09 16:10:00,152.2,85.0,20.9,0.6026889513529899
2024-02-09 16:20:00,,62.0,,
2024-02-09 16:30:00,100.3,62.0,19.6,0.6670827541548712
2024-02-09 16:40:00,100.3,56.0,19.6,0.6025263585914966
2024-02-09 16:50:00,88.1,50.0,19.9,0.6124675061489288
2024-02-09 17:00:00,76.7,42.0,16.7,0.5909393132339678
2024-02-09 17:10:00,76.7,27.0,16.7,0.3798895585075507
2024-02-09 17:20:00,56.7,13.0,16.9,0.2474282309673256
2024-02-09 17:30:00,42.5,5.0,15.8,0.12696091127463677
2024-02-09 17:40:00,18.4,3.0,15.1,0.17595126290778468
2024-02-09 17:50:00,12.8,0.0,15.4,0.0
2024-02-09 18:00:00,8.3,0.0,15.3,0.0
2024-02-09 18:10:00,5.3,0.0,14.2,0.0
2024-02-09 18:20:00,2.4,0.0,14.1,0.0
2024-02-09 18:30:01,1.0,0.0,13.6,0.0
2024-02-09 18:40:00,0.3,0.0,13.1,0.0
2024-02-09 18:50:00,0.0,0.0,12.3,
2024-02-09 19:00:00,0.0,0.0,11.9,
2024-02-09 19:10:00,0.0,0.0,11.8,
2024-02-09 19:20:00,0.0,0.0,11.7,
2024-02-09 19:30:00,0.0,0.0,11.4,
2024-02-09 19:40:00,0.0,0.0,11.5,
2024-02-09 19:50:00,0.0,0.0,11.5,
2024-02-09 20:00:00,0.0,0.0,11.6,
2024-02-09 20:10:00,0.0,0.0,11.3,
2024-02-09 20:20:00,0.0,0.0,10.8,
2024-02-09 20:30:00,0.0,0.0,10.8,
2024-02-09 20:40:00,0.0,0.0,11.1,
2024-02-09 20:50:00,0.0,0.0,10.9,
2024-02-09 21:00:00,0.0,0.0,10.5,
2024-02-09 21:10:00,0.0,0.0,10.3,
2024-02-09 21:20:00,0.0,0.0,10.3,
2024-02-09 21:30:00,0.0,0.0,10.3,
2024-02-09 21:40:00,0.0,0.0,10.5,
2024-02-09 21:50:00,0.0,0.0,10.6,
2024-02-09 22:00:00,0.0,0.0,10.3,
2024-02-09 22:10:00,0.0,0.0,10.5,
2024-02-09 22:20:00,0.0,0.0,10.5,
2024-02-09 22:30:00,0.0,0.0,10.3,
2024-02-09 22:40:00,0.0,0.0,10.2,
2024-02-09 22:50:00,0.0,0.0,9.9,
2024-02-09 23:00:00,0.0,0.0,9.7,
2024-02-09 23:10:00,0.0,0.0,9.7,
2024-02-09 23:20:00,0.0,0.0,9.6,
2024-02-09 23:30:01,0.0,0.0,9.7,
2024-02-09 23:40:00,0.0,0.0,9.7,
2024-02-09 23:50:00,0.0,0.0,9.4,
2024-02-10 00:00:00,0.0,0.0,9.3,
2024-02-10 00:10:00,0.0,0.0,9.1,
2024-02-10 00:20:00,0.0,0.0,9.2,
2024-02-10 00:30:00,0.0,0.0,9.3,
2024-02-10 00:40:00,0.0,0.0,9.5,
2024-02-10 00:50:00,0.0,0.0,9.6,
2024-02-10 01:00:00,0.0,0.0,10.1,
2024-02-10 01:10:00,0.0,0.0,10.7,
2024-02-10 01:20:00,0.0,0.0,10.9,
2024-02-10 01:30:01,0.0,0.0,10.6,
2024-02-10 01:40:00,0.0,0.0,10.3,
2024-02-10 01:50:00,0.0,0.0,10.1,
2024-02-10 02:00:00,0.0,0.0,10.0,
2024-02-10 02:10:00,0.0,0.0,10.0,
2024-02-10 02:20:00,0.0,0.0,10.1,
2024-02-10 02:30:00,0.0,0.0,10.2,
2024-02-10 02:40:00,0.0,0.0,10.1,
2024-02-10 02:50:00,0.0,0.0,9.8,
2024-02-10 03:00:00,0.0,0.0,9.8,
2024-02-10 03:10:00,0.0,0.0,10.2,
2024-02-10 03:20:00,0.0,0.0,10.8,
2024-02-10 03:30:00,0.0,0.0,11.6,
2024-02-10 03:40:00,0.0,0.0,11.9,
2024-02-10 03:50:00,0.0,0.0,11.8,
2024-02-10 04:00:00,0.0,0.0,11.7,
2024-02-10 04:10:00,0.0,0.0,11.8,
2024-02-10 04:20:00,0.0,0.0,11.6,
2024-02-10 04:30:00,0.0,0.0,11.7,
2024-02-10 04:40:00,0.0,0.0,11.8,
2024-02-10 04:50:00,0.0,0.0,11.9,
2024-02-10 05:00:00,0.0,0.0,12.0,
2024-02-10 05:10:00,0.0,0.0,11.8,
2024-02-10 05:20:00,0.0,0.0,11.8,
2024-02-10 05:30:00,0.0,0.0,11.9,
2024-02-10 05:40:00,0.0,0.0,12.0,
2024-02-10 05:50:00,0.0,0.0,12.6,
2024-02-10 06:00:00,0.0,0.0,13.2,
2024-02-10 06:10:00,0.0,0.0,13.5,
2024-02-10 06:20:00,0.0,0.0,13.2,
2024-02-10 06:30:00,0.0,0.0,12.9,
2024-02-10 06:40:00,0.0,0.0,12.7,
2024-02-10 06:50:00,0.0,0.0,12.5,
2024-02-10 07:00:00,0.0,0.0,12.5,
2024-02-10 07:10:00,0.0,0.0,12.3,
2024-02-10 07:20:00,0.0,0.0,12.6,
2024-02-10 07:30:00,0.0,0.0,13.2,
2024-02-10 07:40:00,0.0,0.0,13.4,
2024-02-10 07:50:00,0.0,0.0,13.9,
2024-02-10 08:00:00,0.4,0.0,13.9,0.0
2024-02-10 08:10:00,1.8,0.0,13.8,0.0
2024-02-10 08:20:00,5.2,0.0,13.9,0.0
2024-02-10 08:30:00,11.8,0.0,13.9,0.0
2024-02-10 08:40:00,19.7,0.0,13.9,0.0
2024-02-10 08:50:00,19.6,0.0,14.3,0.0
2024-02-10 09:00:00,24.5,15.0,14.8,0.6607149464292321
2024-02-10 09:10:00,29.9,19.0,15.3,0.6857587682559813
2024-02-10 09:20:00,38.6,24.0,14.5,0.6709851269436761
2024-02-10 09:30:00,36.6,62.0,15.3,1.82809836726048
2024-02-10 09:40:00,50.4,69.0,15.9,1.4774320329875885
2024-02-10 09:50:00,80.3,72.0,15.7,0.9676223872986015
2024-02-10 10:00:00,100.0,60.0,16.1,0.6475006475006475
2024-02-10 10:10:00,97.6,71.0,16.9,0.7850503069082304
2024-02-10 10:20:00,94.0,71.0,19.1,0.8151160633430137
2024-02-10 10:30:00,103.4,63.0,19.1,0.6575199998797677
2024-02-10 10:40:01,109.1,62.0,17.2,0.6132758958912335
2024-02-10 10:50:00,,65.0,,
2024-02-10 11:00:00,,42.0,,
2024-02-10 11:10:00,94.2,72.0,17.7,0.8248415891727993
2024-02-10 11:20:00,67.0,62.0,16.9,0.9986328394288594
2024-02-10 11:30:00,103.6,71.0,15.5,0.7395840729174062
2024-02-10 11:40:00,,87.0,,
2024-02-10 11:50:00,125.4,108.0,16.5,0.9294267667473408
2024-02-10 12:00:00,125.4,73.0,16.5,0.628223647894036
2024-02-10 12:10:00,132.1,111.0,19.0,0.9067950021772884
2024-02-10 12:20:00,140.4,143.0,18.5,1.099152333720235
2024-02-10 12:30:00,166.5,156.0,18.9,1.0111121222232333
2024-02-10 12:40:00,186.3,232.0,18.3,1.3438911273944374
2024-02-10 12:50:00,312.9,126.0,19.7,0.4345641929534547
2024-02-10 13:00:00,439.5,114.0,21.1,0.2799206439707008
2024-02-10 13:10:00,168.6,98.0,19.8,0.6272742532133596
2024-02-10 13:20:00,154.7,92.0,18.4,0.641780430619043
2024-02-10 13:30:00,138.0,41.0,18.8,0.3206223012986298
2024-02-10 13:40:00,106.8,31.0,17.6,0.31324157416541937
2024-02-10 13:50:00,52.3,77.0,16.4,1.5888320540965537
2024-02-10 14:00:00,72.1,102.0,16.7,1.5267005558267694
2024-02-10 14:10:00,101.6,73.0,15.9,0.7753862740739381
2024-02-10 14:20:00,151.4,36.0,17.9,0.25660527642033587
2024-02-10 14:30:00,116.0,17.0,17.1,0.15815389378607772
2024-02-10 14:40:00,36.2,35.0,17.8,1.0433942293979126
2024-02-10 14:50:00,64.3,43.0,14.8,0.7216829404491406
2024-02-10 15:00:00,59.9,51.0,14.1,0.9188239572212861
2024-02-10 15:10:00,75.1,65.0,13.6,0.9340333352761228
2024-02-10 15:20:00,79.2,43.0,14.5,0.5859117811979765
2024-02-10 15:30:00,76.6,39.0,16.0,0.5494457191585129
2024-02-10 15:40:00,70.1,33.0,15.7,0.5080247590946593
2024-02-10 15:50:01,,22.0,,
2024-02-10 16:00:00,40.5,21.0,14.6,0.5595684608030287
2024-02-10 16:10:00,35.2,13.0,16.0,0.398556269768391
2024-02-10 16:20:00,36.0,16.0,16.0,0.4796301092597389
2024-02-10 16:30:00,28.9,30.0,15.5,1.1202433347762069
2024-02-10 16:40:01,35.8,54.0,16.1,1.6277949238843095
2024-02-10 16:50:00,63.5,41.0,16.5,0.6967854736883607
2024-02-10 17:00:00,80.0,22.0,16.6,0.29677113010446343
2024-02-10 17:10:00,56.0,14.0,16.0,0.2697919364586031
2024-02-10 17:20:00,36.5,8.0,15.9,0.2365299168952137
2024-02-10 17:30:00,25.1,0.0,15.1,0.0
2024-02-10 17:40:00,17.9,4.0,14.7,0.24115480353841623
2024-02-10 17:50:00,15.8,0.0,14.4,0.0
2024-02-10 18:00:00,10.9,0.0,14.4,0.0
2024-02-10 18:10:00,6.9,0.0,14.0,0.0
2024-02-10 18:20:01,3.1,0.0,12.8,0.0
2024-02-10 18:30:00,0.6,0.0,13.6,0.0
2024-02-10 18:40:00,0.2,0.0,13.3,0.0
2024-02-10 18:50:01,0.0,0.0,12.7,
2024-02-10 19:00:00,0.0,0.0,12.3,
2024-02-10 19:10:00,0.0,0.0,12.4,
2024-02-10 19:20:00,0.0,0.0,12.2,
2024-02-10 19:30:00,0.0,0.0,12.1,
2024-02-10 19:40:00,0.0,0.0,11.8,
2024-02-10 19:50:00,0.0,0.0,11.7,
2024-02-10 20:00:00,0.0,0.0,11.5,
2024-02-10 20:10:00,0.0,0.0,11.4,
2024-02-10 20:20:00,0.0,0.0,11.6,
2024-02-10 20:30:00,0.0,0.0,11.5,
2024-02-10 20:40:00,0.0,0.0,11.4,
2024-02-10 20:50:00,0.0,0.0,11.3,
2024-02-10 21:00:00,0.0,0.0,11.1,
2024-02-10 21:10:00,0.0,0.0,11.2,
2024-02-10 21:20:00,0.0,0.0,11.9,
2024-02-10 21:30:00,0.0,0.0,12.7,
2024-02-10 21:40:00,0.0,0.0,13.1,
2024-02-10 21:50:00,0.0,0.0,12.8,
2024-02-10 22:00:00,0.0,0.0,12.7,
2024-02-10 22:10:00,0.0,0.0,12.7,
2024-02-10 22:20:00,0.0,0.0,12.7,
2024-02-10 22:30:00,0.0,0.0,12.9,
2024-02-10 22:40:00,0.0,0.0,13.2,
2024-02-10 22:50:00,0.0,0.0,14.1,
2024-02-10 23:00:00,0.0,0.0,14.3,
2024-02-10 23:10:00,0.0,0.0,14.4,
2024-02-10 23:20:00,0.0,0.0,14.3,
2024-02-10 23:30:00,0.0,0.0,14.0,
2024-02-10 23:40:00,0.0,0.0,13.8,
2024-02-10 23:50:00,0.0,0.0,14.1,
2024-02-11 00:00:00,0.0,0.0,14.2,
2024-02-11 00:10:01,0.0,0.0,13.9,
2024-02-11 00:20:00,0.0,0.0,13.3,
2024-02-11 00:30:00,0.0,0.0,13.0,
2024-02-11 00:40:00,0.0,0.0,13.0,
2024-02-11 00:50:00,0.0,0.0,12.8,
2024-02-11 01:00:00,0.0,0.0,12.6,
2024-02-11 01:10:00,0.0,0.0,12.2,
2024-02-11 01:20:00,0.0,0.0,11.6,
2024-02-11 01:30:00,0.0,0.0,11.2,
2024-02-11 01:40:00,0.0,0.0,11.1,
2024-02-11 01:50:00,0.0,0.0,11.3,
2024-02-11 02:00:00,0.0,0.0,11.6,
2024-02-11 02:10:00,0.0,0.0,11.8,
2024-02-11 02:20:00,0.0,0.0,12.0,
2024-02-11 02:30:00,0.0,0.0,12.5,
2024-02-11 02:40:00,0.0,0.0,12.6,
2024-02-11 02:50:00,0.0,0.0,12.6,
2024-02-11 03:00:00,0.0,0.0,12.4,
2024-02-11 03:10:00,0.0,0.0,12.2,
2024-02-11 03:20:00,0.0,0.0,11.5,
2024-02-11 03:30:00,0.0,0.0,10.9,
2024-02-11 03:40:00,0.0,0.0,10.4,
2024-02-11 03:50:00,0.0,0.0,10.2,
2024-02-11 04:00:00,0.0,0.0,10.0,
2024-02-11 04:10:00,0.0,0.0,10.2,
2024-02-11 04:20:00,0.0,0.0,10.4,
2024-02-11 04:30:00,0.0,0.0,11.3,
2024-02-11 04:40:00,0.0,0.0,11.9,
2024-02-11 04:50:00,0.0,0.0,11.9,
2024-02-11 05:00:00,0.0,0.0,11.7,
2024-02-11 05:10:00,0.0,0.0,11.5,
2024-02-11 05:20:00,0.0,0.0,11.5,
2024-02-11 05:30:00,0.0,0.0,11.5,
2024-02-11 05:40:00,0.0,0.0,11.2,
2024-02-11 05:50:00,0.0,0.0,11.1,
2024-02-11 06:00:00,0.0,0.0,10.7,
2024-02-11 06:10:00,0.0,0.0,10.5,
2024-02-11 06:20:00,0.0,0.0,11.3,
2024-02-11 06:30:00,0.0,0.0,11.5,
2024-02-11 06:40:00,0.0,0.0,11.6,
2024-02-11 06:50:00,0.0,0.0,12.0,
2024-02-11 07:00:00,0.0,0.0,11.9,
2024-02-11 07:10:00,0.0,0.0,11.0,
2024-02-11 07:20:00,0.0,0.0,10.5,
2024-02-11 07:30:00,0.0,0.0,10.6,
2024-02-11 07:40:00,0.0,0.0,10.5,
2024-02-11 07:50:00,0.1,0.0,10.4,0.0
2024-02-11 08:00:00,0.9,0.0,10.7,0.0
2024-02-11 08:10:00,3.4,0.0,10.5,0.0
2024-02-11 08:20:00,6.0,0.0,10.4,0.0
2024-02-11 08:30:01,13.5,0.0,11.0,0.0
2024-02-11 08:40:00,21.5,16.0,11.4,0.8031015782953768
2024-02-11 08:50:00,25.3,35.0,11.9,1.492919806490294
2024-02-11 09:00:00,33.6,23.0,12.2,0.7387160164937943
2024-02-11 09:10:00,47.8,36.0,12.8,0.8127623190384697
2024-02-11 09:20:00,38.8,53.0,13.0,1.4741208899284501
2024-02-11 09:30:00,61.2,64.0,14.4,1.1285414335523267
2024-02-11 09:40:00,77.5,83.0,14.3,1.155753843925887
2024-02-11 09:50:00,94.5,103.0,16.3,1.1762357441369788
2024-02-11 10:00:00,,95.0,,
2024-02-11 10:10:00,,65.0,,
2024-02-11 10:20:00,99.3,51.0,17.1,0.5542553377397286
2024-02-11 10:30:00,99.3,46.0,17.1,0.49991657913779436
2024-02-11 10:40:00,68.9,38.0,15.0,0.5951868554674553
2024-02-11 10:50:00,69.0,25.0,14.3,0.3910028064617436
2024-02-11 11:00:00,53.0,33.0,14.5,0.6719346341987852
2024-02-11 11:10:00,42.0,46.0,14.3,1.1819456263900707
2024-02-11 11:20:00,,51.0,,
2024-02-11 11:30:00,70.4,52.0,10.0,0.797112539536782
2024-02-11 11:40:00,73.1,57.0,11.3,0.8414851096109647
2024-02-11 11:50:00,77.5,56.0,12.0,0.7797857260222852
2024-02-11 12:00:00,89.3,47.0,13.3,0.5679830241233751
2024-02-11 12:10:00,89.3,55.0,13.3,0.66466098567629
2024-02-11 12:20:00,,44.0,,
2024-02-11 12:30:00,81.0,55.0,11.4,0.7327682224801566
2024-02-11 12:40:00,73.5,65.0,12.2,0.9543660337311132
2024-02-11 12:50:00,91.4,69.0,13.7,0.8146889984964383
2024-02-11 13:00:00,97.3,60.0,14.3,0.665468291367572
2024-02-11 13:10:00,97.8,55.0,14.9,0.6068939265939948
2024-02-11 13:20:00,87.6,58.0,14.1,0.7145174572876247
2024-02-11 13:30:00,87.8,63.0,14.4,0.7743458768515717
2024-02-11 13:40:00,87.7,81.0,14.7,0.9967227755141096
2024-02-11 13:50:00,105.2,63.0,16.4,0.6462696576765018
2024-02-11 14:00:00,,63.0,,
2024-02-11 14:10:00,,79.0,,
2024-02-11 14:20:00,107.9,75.0,12.6,0.7501165981240123
2024-02-11 14:30:00,114.5,68.0,14.3,0.6409031154300442
2024-02-11 14:40:00,101.0,80.0,16.5,0.8547863333341882
2024-02-11 14:50:00,103.8,93.0,14.0,0.9668843965568437
2024-02-11 15:00:00,,88.0,,
2024-02-11 15:10:00,132.3,61.0,15.2,0.4975754534837427
2024-02-11 15:20:00,116.8,49.0,14.6,0.45273304405724496
2024-02-11 15:30:00,88.8,62.0,14.8,0.753472975695198
2024-02-11 15:40:00,81.7,60.0,13.4,0.7925344522651744
2024-02-11 15:50:00,92.1,57.0,14.3,0.6678888329268351
2024-02-11 16:00:00,87.3,51.0,13.5,0.6304416384599661
2024-02-11 16:10:00,82.1,48.0,13.0,0.6309385115718855
2024-02-11 16:20:00,82.1,51.0,13.0,0.6703721685451284
2024-02-11 16:30:00,,43.0,,
2024-02-11 16:40:00,77.2,24.0,14.1,0.33549256347183803
2024-02-11 16:50:00,46.1,19.0,13.5,0.4447762943786082
2024-02-11 17:00:00,41.8,16.0,12.9,0.41307856299881823
2024-02-11 17:10:00,30.8,26.0,12.8,0.910985759470608
2024-02-11 17:20:00,36.0,34.0,11.2,1.0192139821769453
2024-02-11 17:30:00,44.0,25.0,11.1,0.6131634919513707
2024-02-11 17:40:00,52.8,28.0,13.0,0.5722859258212795
2024-02-11 17:50:00,69.2,11.0,12.5,0.17154400584073032
2024-02-11 18:00:00,67.2,2.0,13.5,0.03211808767364323
2024-02-11 18:10:00,22.9,0.0,12.2,0.0
2024-02-11 18:20:00,8.7,0.0,10.4,0.0
2024-02-11 18:30:00,3.4,0.0,10.6,0.0
2024-02-11 18:40:00,0.7,0.0,10.6,0.0
2024-02-11 18:50:00,0.1,0.0,10.5,0.0
2024-02-11 19:00:00,0.0,0.0,10.3,
2024-02-11 19:10:00,0.0,0.0,9.5,
2024-02-11 19:20:00,0.0,0.0,9.5,
2024-02-11 19:30:00,0.0,0.0,10.0,
2024-02-11 19:40:00,0.0,0.0,10.1,
2024-02-11 19:50:00,0.0,0.0,10.3,
2024-02-11 20:00:00,0.0,0.0,10.1,
2024-02-11 20:10:00,0.0,0.0,10.1,
2024-02-11 20:20:00,0.0,0.0,9.9,
2024-02-11 20:30:00,0.0,0.0,9.5,
2024-02-11 20:40:00,0.0,0.0,9.2,
2024-02-11 20:50:00,0.0,0.0,8.9,
2024-02-11 21:00:00,0.0,0.0,8.7,
2024-02-11 21:10:00,0.0,0.0,8.3,
2024-02-11 21:20:00,0.0,0.0,8.1,
2024-02-11 21:30:00,0.0,0.0,8.1,
2024-02-11 21:40:00,0.0,0.0,8.3,
2024-02-11 21:50:00,0.0,0.0,8.4,
2024-02-11 22:00:00,0.0,0.0,8.4,
2024-02-11 22:10:00,0.0,0.0,8.1,
2024-02-11 22:20:00,0.0,0.0,8.0,
2024-02-11 22:30:00,0.0,0.0,7.8,
2024-02-11 22:40:00,0.0,0.0,7.9,
2024-02-11 22:50:00,0.0,0.0,8.0,
2024-02-11 23:00:00,0.0,0.0,8.3,
2024-02-11 23:10:00,0.0,0.0,8.2,
2024-02-11 23:20:00,0.0,0.0,7.6,
2024-02-11 23:30:00,0.0,0.0,7.1,
2024-02-11 23:40:00,0.0,0.0,7.2,
2024-02-11 23:50:00,0.0,0.0,7.3,
2024-02-12 00:00:00,0.0,0.0,7.3,
2024-02-12 00:10:00,0.0,0.0,7.3,
2024-02-12 00:20:00,0.0,0.0,7.9,
2024-02-12 00:30:00,0.0,0.0,8.3,
2024-02-12 00:40:00,0.0,0.0,8.6,
2024-02-12 00:50:00,0.0,0.0,8.8,
